Building No,Floor,Unit No,Bedrooms No,Listed Price,Actual Rent,Year,Month,Day,Rented(Y or N)
16,9,902,0,2550,2380,2025,02,01,Y
16,9,902,0,2520,2420,2025,03,01,Y
16,9,902,0,2540,0,2025,04,01,N
16,9,902,0,2510,2440,2025,05,01,Y
16,9,902,0,2530,2480,2025,06,01,Y
16,9,902,0,2620,2500,2025,07,01,Y
16,9,902,0,2610,2500,2025,08,01,Y
16,9,902,0,2670,2510,2025,09,01,Y
16,9,902,0,2640,2470,2025,10,01,Y
16,9,902,0,2590,2470,2025,11,01,Y
16,9,902,0,2530,2390,2025,12,01,Y
16,9,902,0,2660,2500,2026,01,01,Y
16,9,902,0,2580,2490,2026,02,01,Y
16,9,902,0,2740,2560,2026,03,01,Y
16,9,902,0,2670,2530,2026,04,01,Y
16,9,902,0,2730,2590,2026,05,01,Y
16,9,902,0,2720,2570,2026,06,01,Y
16,9,902,0,2760,2590,2026,07,01,Y
16,9,902,0,2760,2590,2026,08,01,Y
16,9,902,0,2670,2570,2026,09,01,Y
16,9,902,0,2620,2530,2026,10,01,Y
16,9,902,0,2600,2540,2026,11,01,Y
16,9,902,0,2600,2520,2026,12,01,Y
16,10,1001,2,3330,3180,2024,01,01,Y
16,10,1001,2,3290,3170,2024,02,01,Y
16,10,1001,2,3430,0,2024,03,01,N
16,10,1001,2,3350,3250,2024,04,01,Y
16,10,1001,2,3380,0,2024,05,01,N
16,10,1001,2,3420,3290,2024,06,01,Y
16,10,1001,2,3430,3270,2024,07,01,Y
16,10,1001,2,3500,3260,2024,08,01,Y
16,10,1001,2,3390,3320,2024,09,01,Y
16,10,1001,2,3320,3240,2024,10,01,Y
16,10,1001,2,3440,3220,2024,11,01,Y
16,10,1001,2,3420,3190,2024,12,01,Y
16,10,1001,2,3380,3300,2025,01,01,Y
16,10,1001,2,3450,3330,2025,02,01,Y
16,10,1001,2,3530,3340,2025,03,01,Y
16,10,1001,2,3560,3380,2025,04,01,Y
16,10,1001,2,3520,3400,2025,05,01,Y
16,10,1001,2,3590,3450,2025,06,01,Y
16,10,1001,2,3550,3470,2025,07,01,Y
16,10,1001,2,3560,3440,2025,08,01,Y
16,10,1001,2,3630,3460,2025,09,01,Y
16,10,1001,2,3580,3420,2025,10,01,Y
16,10,1001,2,3550,3380,2025,11,01,Y
16,10,1001,2,3340,3290,2025,12,01,Y
16,10,1001,2,3540,3460,2026,01,01,Y
16,10,1001,2,3680,3430,2026,02,01,Y
16,10,1001,2,3710,3490,2026,03,01,Y
16,10,1001,2,3640,3500,2026,04,01,Y
16,10,1001,2,3650,3500,2026,05,01,Y
16,10,1001,2,3650,3580,2026,06,01,Y
16,10,1001,2,3690,3540,2026,07,01,Y
16,10,1001,2,3830,0,2026,08,01,N
16,10,1001,2,3660,3540,2026,09,01,Y
16,10,1001,2,3620,3520,2026,10,01,Y
16,10,1001,2,3550,3470,2026,11,01,Y
16,10,1001,2,3610,3480,2026,12,01,Y
16,10,1002,2,3380,3210,2024,01,01,Y
16,10,1002,2,3400,3190,2024,02,01,Y
16,10,1002,2,3310,3190,2024,03,01,Y
16,10,1002,2,3350,3210,2024,04,01,Y
16,10,1002,2,3520,3290,2024,05,01,Y
16,10,1002,2,3410,3250,2024,06,01,Y
16,10,1002,2,3440,3310,2024,07,01,Y
16,10,1002,2,3370,3320,2024,08,01,Y
16,10,1002,2,3400,0,2024,09,01,N
16,10,1002,2,3400,3270,2024,10,01,Y
16,10,1002,2,3470,3260,2024,11,01,Y
16,10,1002,2,3330,3210,2024,12,01,Y
16,10,1002,2,3530,3320,2025,01,01,Y
16,10,1002,2,3500,3320,2025,02,01,Y
16,10,1002,2,3500,3330,2025,03,01,Y
16,10,1002,2,3580,3400,2025,04,01,Y
16,10,1002,2,3680,3440,2025,05,01,Y
16,10,1002,2,3520,3420,2025,06,01,Y
16,10,1002,2,3730,3480,2025,07,01,Y
16,10,1002,2,3640,3460,2025,08,01,Y
16,10,1002,2,3720,3480,2025,09,01,Y
16,10,1002,2,3610,3400,2025,10,01,Y
16,10,1002,2,3450,3350,2025,11,01,Y
16,10,1002,2,3590,3370,2025,12,01,Y
16,10,1002,2,3530,3450,2026,01,01,Y
16,10,1002,2,3710,3500,2026,02,01,Y
16,10,1002,2,3570,3490,2026,03,01,Y
16,10,1002,2,3660,3500,2026,04,01,Y
16,10,1002,2,3730,3560,2026,05,01,Y
16,10,1002,2,3650,3590,2026,06,01,Y
16,10,1002,2,3650,3570,2026,07,01,Y
16,10,1002,2,3820,3570,2026,08,01,Y
16,10,1002,2,3820,3590,2026,09,01,Y
16,10,1002,2,3680,3560,2026,10,01,Y
16,10,1002,2,3710,3500,2026,11,01,Y
16,10,1002,2,3740,3500,2026,12,01,Y
17,1,101,2,3020,2810,2024,01,01,Y
17,1,101,2,2930,2770,2024,02,01,Y
17,1,101,2,2900,2800,2024,03,01,Y
17,1,101,2,3070,2870,2024,04,01,Y
17,1,101,2,2970,2850,2024,05,01,Y
17,1,101,2,3000,2870,2024,06,01,Y
17,1,101,2,3110,2950,2024,07,01,Y
17,1,101,2,3040,2920,2024,08,01,Y
17,1,101,2,3070,2900,2024,09,01,Y
17,1,101,2,2940,2840,2024,10,01,Y
17,1,101,2,2890,2840,2024,11,01,Y
17,1,101,2,2960,2820,2024,12,01,Y
17,1,101,2,3130,2920,2025,01,01,Y
17,1,101,2,3020,2960,2025,02,01,Y
17,1,101,2,3070,2970,2025,03,01,Y
17,1,101,2,3050,3000,2025,04,01,Y
17,1,101,2,3160,2980,2025,05,01,Y
17,1,101,2,3130,3000,2025,06,01,Y
17,1,101,2,3100,3050,2025,07,01,Y
17,1,101,2,3190,3020,2025,08,01,Y
17,1,101,2,3170,3000,2025,09,01,Y
17,1,101,2,3220,3040,2025,10,01,Y
17,1,101,2,3080,2960,2025,11,01,Y
17,1,101,2,3030,2930,2025,12,01,Y
17,1,101,2,3230,3060,2026,01,01,Y
17,1,101,2,3220,3020,2026,02,01,Y
17,1,101,2,3140,3040,2026,03,01,Y
17,1,101,2,3130,3060,2026,04,01,Y
17,1,101,2,3260,3080,2026,05,01,Y
17,1,101,2,3260,3140,2026,06,01,Y
17,1,101,2,3260,3160,2026,07,01,Y
17,1,101,2,3300,3160,2026,08,01,Y
17,1,101,2,3230,3130,2026,09,01,Y
17,1,101,2,3290,3140,2026,10,01,Y
17,1,101,2,3330,3110,2026,11,01,Y
17,1,101,2,3120,3060,2026,12,01,Y
17,1,102,1,2000,1920,2024,01,01,Y
17,1,102,1,2010,1900,2024,02,01,Y
17,1,102,1,2000,1920,2024,03,01,Y
17,1,102,1,2030,1960,2024,04,01,Y
17,1,102,1,2070,1990,2024,05,01,Y
17,1,102,1,2120,2040,2024,06,01,Y
17,1,102,1,2170,0,2024,07,01,N
17,1,102,1,2170,2040,2024,08,01,Y
17,1,102,1,2130,2030,2024,09,01,Y
17,1,102,1,2140,2010,2024,10,01,Y
17,1,102,1,2000,1960,2024,11,01,Y
17,1,102,1,2100,1960,2024,12,01,Y
17,1,102,1,2100,2010,2025,01,01,Y
17,1,102,1,2090,2020,2025,02,01,Y
17,1,102,1,2110,2060,2025,03,01,Y
17,1,102,1,2230,2080,2025,04,01,Y
17,1,102,1,2150,0,2025,05,01,N
17,1,102,1,2250,2100,2025,06,01,Y
17,1,102,1,2230,2150,2025,07,01,Y
17,1,102,1,2240,2120,2025,08,01,Y
17,1,102,1,2170,2090,2025,09,01,Y
17,1,102,1,2160,2050,2025,10,01,Y
17,1,102,1,2170,2040,2025,11,01,Y
17,1,102,1,2150,2010,2025,12,01,Y
17,1,102,1,2180,2090,2026,01,01,Y
17,1,102,1,2170,2090,2026,02,01,Y
17,1,102,1,2180,2080,2026,03,01,Y
17,1,102,1,2180,2100,2026,04,01,Y
17,1,102,1,2310,2150,2026,05,01,Y
17,1,102,1,2340,2210,2026,06,01,Y
17,1,102,1,2280,2200,2026,07,01,Y
17,1,102,1,2310,2230,2026,08,01,Y
17,1,102,1,2350,2200,2026,09,01,Y
17,1,102,1,2240,2180,2026,10,01,Y
17,1,102,1,2260,2150,2026,11,01,Y
17,1,102,1,2200,2120,2026,12,01,Y
17,2,201,1,2070,1940,2024,01,01,Y
17,2,201,1,2030,1950,2024,02,01,Y
17,2,201,1,2050,1960,2024,03,01,Y
17,2,201,1,2060,2000,2024,04,01,Y
17,2,201,1,2160,2050,2024,05,01,Y
17,2,201,1,2100,0,2024,06,01,N
17,2,201,1,2200,2050,2024,07,01,Y
17,2,201,1,2120,2070,2024,08,01,Y
17,2,201,1,2150,2050,2024,09,01,Y
17,2,201,1,2160,0,2024,10,01,N
17,2,201,1,2020,1990,2024,11,01,Y
17,2,201,1,2100,2000,2024,12,01,Y
17,2,201,1,2100,2030,2025,01,01,Y
17,2,201,1,2090,2020,2025,02,01,Y
17,2,201,1,2170,2080,2025,03,01,Y
17,2,201,1,2170,2110,2025,04,01,Y
17,2,201,1,2250,2120,2025,05,01,Y
17,2,201,1,2330,2170,2025,06,01,Y
17,2,201,1,2280,2150,2025,07,01,Y
17,2,201,1,2210,2140,2025,08,01,Y
17,2,201,1,2340,2180,2025,09,01,Y
17,2,201,1,2160,2120,2025,10,01,Y
17,2,201,1,2160,2070,2025,11,01,Y
17,2,201,1,2070,2040,2025,12,01,Y
17,2,201,1,2230,2100,2026,01,01,Y
17,2,201,1,2300,2140,2026,02,01,Y
17,2,201,1,2330,2180,2026,03,01,Y
17,2,201,1,2200,2160,2026,04,01,Y
17,2,201,1,2320,2230,2026,05,01,Y
17,2,201,1,2350,2250,2026,06,01,Y
17,2,201,1,2350,2240,2026,07,01,Y
17,2,201,1,2330,2260,2026,08,01,Y
17,2,201,1,2370,2240,2026,09,01,Y
17,2,201,1,2230,2180,2026,10,01,Y
17,2,201,1,2300,2160,2026,11,01,Y
17,2,201,1,2310,2150,2026,12,01,Y
17,2,202,2,2910,2720,2024,01,01,Y
17,2,202,2,2740,2690,2024,02,01,Y
17,2,202,2,2840,2710,2024,03,01,Y
17,2,202,2,2860,2750,2024,04,01,Y
17,2,202,2,2920,2800,2024,05,01,Y
17,2,202,2,2990,2800,2024,06,01,Y
17,2,202,2,2870,2820,2024,07,01,Y
17,2,202,2,2900,0,2024,08,01,N
17,2,202,2,2980,2840,2024,09,01,Y
17,2,202,2,2890,2780,2024,10,01,Y
17,2,202,2,2980,2780,2024,11,01,Y
17,2,202,2,2930,2760,2024,12,01,Y
17,2,202,2,2990,0,2025,01,01,N
17,2,202,2,3040,2850,2025,02,01,Y
17,2,202,2,3020,2890,2025,03,01,Y
17,2,202,2,3040,2900,2025,04,01,Y
17,2,202,2,3110,2930,2025,05,01,Y
17,2,202,2,3050,2920,2025,06,01,Y
17,2,202,2,3000,2920,2025,07,01,Y
17,2,202,2,2990,2930,2025,08,01,Y
17,2,202,2,3100,0,2025,09,01,N
17,2,202,2,2970,2910,2025,10,01,Y
17,2,202,2,3050,2850,2025,11,01,Y
17,2,202,2,2950,2850,2025,12,01,Y
17,2,202,2,3030,2950,2026,01,01,Y
17,2,202,2,3130,2950,2026,02,01,Y
17,2,202,2,3090,2950,2026,03,01,Y
17,2,202,2,3080,2970,2026,04,01,Y
17,2,202,2,3120,2990,2026,05,01,Y
17,2,202,2,3230,0,2026,06,01,N
17,2,202,2,3220,3050,2026,07,01,Y
17,2,202,2,3170,3030,2026,08,01,Y
17,2,202,2,3130,3040,2026,09,01,Y
17,2,202,2,3180,3030,2026,10,01,Y
17,2,202,2,3080,3020,2026,11,01,Y
17,2,202,2,3100,2960,2026,12,01,Y
17,3,301,1,2090,1960,2024,01,01,Y
17,3,301,1,2070,1960,2024,02,01,Y
17,3,301,1,2020,1960,2024,03,01,Y
17,3,301,1,2110,2000,2024,04,01,Y
17,3,301,1,2110,2020,2024,05,01,Y
17,3,301,1,2130,0,2024,06,01,N
17,3,301,1,2190,2060,2024,07,01,Y
17,3,301,1,2090,2040,2024,08,01,Y
17,3,301,1,2090,0,2024,09,01,N
17,3,301,1,2090,1990,2024,10,01,Y
17,3,301,1,2040,1980,2024,11,01,Y
17,3,301,1,2010,1980,2024,12,01,Y
17,3,301,1,2090,2020,2025,01,01,Y
17,3,301,1,2090,2000,2025,02,01,Y
17,3,301,1,2200,2080,2025,03,01,Y
17,3,301,1,2140,2060,2025,04,01,Y
17,3,301,1,2130,2100,2025,05,01,Y
17,3,301,1,2180,2140,2025,06,01,Y
17,3,301,1,2270,2140,2025,07,01,Y
17,3,301,1,2260,2110,2025,08,01,Y
17,3,301,1,2160,2110,2025,09,01,Y
17,3,301,1,2140,2060,2025,10,01,Y
17,3,301,1,2090,2030,2025,11,01,Y
17,3,301,1,2140,0,2025,12,01,N
17,3,301,1,2130,2100,2026,01,01,Y
17,3,301,1,2250,2130,2026,02,01,Y
17,3,301,1,2250,2140,2026,03,01,Y
17,3,301,1,2320,2160,2026,04,01,Y
17,3,301,1,2270,2160,2026,05,01,Y
17,3,301,1,2330,2190,2026,06,01,Y
17,3,301,1,2270,2230,2026,07,01,Y
17,3,301,1,2380,2230,2026,08,01,Y
17,3,301,1,2310,2230,2026,09,01,Y
17,3,301,1,2330,2180,2026,10,01,Y
17,3,301,1,2240,2110,2026,11,01,Y
17,3,301,1,2230,2120,2026,12,01,Y
17,3,302,1,2090,2030,2024,01,01,Y
17,3,302,1,2160,2040,2024,02,01,Y
17,3,302,1,2180,0,2024,03,01,N
17,3,302,1,2210,2090,2024,04,01,Y
17,3,302,1,2290,2150,2024,05,01,Y
17,3,302,1,2210,2160,2024,06,01,Y
17,3,302,1,2290,2190,2024,07,01,Y
17,3,302,1,2350,2200,2024,08,01,Y
17,3,302,1,2240,2140,2024,09,01,Y
17,3,302,1,2210,0,2024,10,01,N
17,3,302,1,2110,2070,2024,11,01,Y
17,3,302,1,2130,2040,2024,12,01,Y
17,3,302,1,2240,2160,2025,01,01,Y
17,3,302,1,2260,2180,2025,02,01,Y
17,3,302,1,2280,2220,2025,03,01,Y
17,3,302,1,2260,2180,2025,04,01,Y
17,3,302,1,2300,2220,2025,05,01,Y
17,3,302,1,2380,0,2025,06,01,N
17,3,302,1,2390,2260,2025,07,01,Y
17,3,302,1,2320,2280,2025,08,01,Y
17,3,302,1,2410,2290,2025,09,01,Y
17,3,302,1,2280,2240,2025,10,01,Y
17,3,302,1,2270,2210,2025,11,01,Y
17,3,302,1,2220,2140,2025,12,01,Y
17,3,302,1,2370,2240,2026,01,01,Y
17,3,302,1,2350,2240,2026,02,01,Y
17,3,302,1,2450,2290,2026,03,01,Y
17,3,302,1,2320,2260,2026,04,01,Y
17,3,302,1,2420,2290,2026,05,01,Y
17,3,302,1,2370,2310,2026,06,01,Y
17,3,302,1,2440,2350,2026,07,01,Y
17,3,302,1,2420,2360,2026,08,01,Y
17,3,302,1,2510,2360,2026,09,01,Y
17,3,302,1,2390,2280,2026,10,01,Y
17,3,302,1,2380,2310,2026,11,01,Y
17,3,302,1,2400,2240,2026,12,01,Y
17,4,401,2,2740,2590,2024,01,01,Y
17,4,401,2,2680,2600,2024,02,01,Y
17,4,401,2,2770,2650,2024,03,01,Y
17,4,401,2,2800,2630,2024,04,01,Y
17,4,401,2,2760,2650,2024,05,01,Y
17,4,401,2,2850,2720,2024,06,01,Y
17,4,401,2,2830,2690,2024,07,01,Y
17,4,401,2,2760,2690,2024,08,01,Y
17,4,401,2,2890,2700,2024,09,01,Y
17,4,401,2,2900,2710,2024,10,01,Y
17,4,401,2,2790,2670,2024,11,01,Y
17,4,401,2,2690,2610,2024,12,01,Y
17,4,401,2,2770,2690,2025,01,01,Y
17,4,401,2,2880,2740,2025,02,01,Y
17,4,401,2,2980,0,2025,03,01,N
17,4,401,2,2860,2740,2025,04,01,Y
17,4,401,2,2940,2770,2025,05,01,Y
17,4,401,2,2930,2790,2025,06,01,Y
17,4,401,2,2920,2840,2025,07,01,Y
17,4,401,2,2950,2840,2025,08,01,Y
17,4,401,2,2950,2840,2025,09,01,Y
17,4,401,2,2820,2760,2025,10,01,Y
17,4,401,2,2880,2760,2025,11,01,Y
17,4,401,2,2830,2740,2025,12,01,Y
17,4,401,2,2960,2810,2026,01,01,Y
17,4,401,2,3040,2860,2026,02,01,Y
17,4,401,2,2980,2850,2026,03,01,Y
17,4,401,2,3060,2850,2026,04,01,Y
17,4,401,2,3050,2930,2026,05,01,Y
17,4,401,2,3100,2930,2026,06,01,Y
17,4,401,2,3040,2950,2026,07,01,Y
17,4,401,2,3050,2950,2026,08,01,Y
17,4,401,2,3080,2920,2026,09,01,Y
17,4,401,2,2980,2920,2026,10,01,Y
17,4,401,2,3080,2870,2026,11,01,Y
17,4,401,2,3030,2820,2026,12,01,Y
17,4,402,1,2170,2130,2024,01,01,Y
17,4,402,1,2180,2090,2024,02,01,Y
17,4,402,1,2200,2100,2024,03,01,Y
17,4,402,1,2290,2150,2024,04,01,Y
17,4,402,1,2300,2150,2024,05,01,Y
17,4,402,1,2280,2240,2024,06,01,Y
17,4,402,1,2300,2240,2024,07,01,Y
17,4,402,1,2230,2190,2024,08,01,Y
17,4,402,1,2320,2230,2024,09,01,Y
17,4,402,1,2210,2170,2024,10,01,Y
17,4,402,1,2270,2130,2024,11,01,Y
17,4,402,1,2210,2110,2024,12,01,Y
17,4,402,1,2290,2170,2025,01,01,Y
17,4,402,1,2280,0,2025,02,01,N
17,4,402,1,2260,2200,2025,03,01,Y
17,4,402,1,2360,2240,2025,04,01,Y
17,4,402,1,2400,2300,2025,05,01,Y
17,4,402,1,2340,2290,2025,06,01,Y
17,4,402,1,2430,2320,2025,07,01,Y
17,4,402,1,2400,2320,2025,08,01,Y
17,4,402,1,2400,2310,2025,09,01,Y
17,4,402,1,2440,2290,2025,10,01,Y
17,4,402,1,2360,2230,2025,11,01,Y
17,4,402,1,2290,2200,2025,12,01,Y
17,4,402,1,2370,0,2026,01,01,N
17,4,402,1,2370,2320,2026,02,01,Y
17,4,402,1,2460,2320,2026,03,01,Y
17,4,402,1,2410,2370,2026,04,01,Y
17,4,402,1,2520,2360,2026,05,01,Y
17,4,402,1,2480,2420,2026,06,01,Y
17,4,402,1,2530,2430,2026,07,01,Y
17,4,402,1,2580,2410,2026,08,01,Y
17,4,402,1,2460,2400,2026,09,01,Y
17,4,402,1,2460,2390,2026,10,01,Y
17,4,402,1,2400,2330,2026,11,01,Y
17,4,402,1,2350,2290,2026,12,01,Y
17,5,501,1,2260,2170,2024,01,01,Y
17,5,501,1,2230,2170,2024,02,01,Y
17,5,501,1,2380,2240,2024,03,01,Y
17,5,501,1,2270,0,2024,04,01,N
17,5,501,1,2350,2260,2024,05,01,Y
17,5,501,1,2340,2280,2024,06,01,Y
17,5,501,1,2390,2280,2024,07,01,Y
17,5,501,1,2460,2320,2024,08,01,Y
17,5,501,1,2420,2310,2024,09,01,Y
17,5,501,1,2330,2250,2024,10,01,Y
17,5,501,1,2280,2220,2024,11,01,Y
17,5,501,1,2250,2190,2024,12,01,Y
17,5,501,1,2410,2250,2025,01,01,Y
17,5,501,1,2390,2280,2025,02,01,Y
17,5,501,1,2390,2310,2025,03,01,Y
17,5,501,1,2440,2290,2025,04,01,Y
17,5,501,1,2510,2370,2025,05,01,Y
17,5,501,1,2450,2350,2025,06,01,Y
17,5,501,1,2530,2380,2025,07,01,Y
17,5,501,1,2510,2420,2025,08,01,Y
17,5,501,1,2440,2400,2025,09,01,Y
17,5,501,1,2380,2340,2025,10,01,Y
17,5,501,1,2390,0,2025,11,01,N
17,5,501,1,2360,2270,2025,12,01,Y
17,5,501,1,2450,2390,2026,01,01,Y
17,5,501,1,2490,2340,2026,02,01,Y
17,5,501,1,2500,2380,2026,03,01,Y
17,5,501,1,2480,2390,2026,04,01,Y
17,5,501,1,2620,2440,2026,05,01,Y
17,5,501,1,2530,2430,2026,06,01,Y
17,5,501,1,2660,2500,2026,07,01,Y
17,5,501,1,2560,2490,2026,08,01,Y
17,5,501,1,2570,2470,2026,09,01,Y
17,5,501,1,2550,0,2026,10,01,N
17,5,501,1,2540,0,2026,11,01,N
17,5,501,1,2520,2380,2026,12,01,Y
17,5,502,0,1860,1780,2024,01,01,Y
17,5,502,0,1910,0,2024,02,01,N
17,5,502,0,1980,1850,2024,03,01,Y
17,5,502,0,1960,1880,2024,04,01,Y
17,5,502,0,2020,1880,2024,05,01,Y
17,5,502,0,2060,1930,2024,06,01,Y
17,5,502,0,2100,1960,2024,07,01,Y
17,5,502,0,2050,1940,2024,08,01,Y
17,5,502,0,2070,1950,2024,09,01,Y
17,5,502,0,2070,1930,2024,10,01,Y
17,5,502,0,1960,0,2024,11,01,N
17,5,502,0,1920,0,2024,12,01,N
17,5,502,0,1930,1890,2025,01,01,Y
17,5,502,0,1990,0,2025,02,01,N
17,5,502,0,2010,1910,2025,03,01,Y
17,5,502,0,2090,1970,2025,04,01,Y
17,5,502,0,2130,2010,2025,05,01,Y
17,5,502,0,2110,1990,2025,06,01,Y
17,5,502,0,2130,2030,2025,07,01,Y
17,5,502,0,2110,2060,2025,08,01,Y
17,5,502,0,2020,1990,2025,09,01,Y
17,5,502,0,2090,1990,2025,10,01,Y
17,5,502,0,2040,1980,2025,11,01,Y
17,5,502,0,2030,1900,2025,12,01,Y
17,5,502,0,2010,1960,2026,01,01,Y
17,5,502,0,2030,0,2026,02,01,N
17,5,502,0,2090,1990,2026,03,01,Y
17,5,502,0,2200,2060,2026,04,01,Y
17,5,502,0,2120,2060,2026,05,01,Y
17,5,502,0,2080,2050,2026,06,01,Y
17,5,502,0,2230,2090,2026,07,01,Y
17,5,502,0,2130,2070,2026,08,01,Y
17,5,502,0,2100,2060,2026,09,01,Y
17,5,502,0,2140,2020,2026,10,01,Y
17,5,502,0,2120,1990,2026,11,01,Y
17,5,502,0,2100,2010,2026,12,01,Y
17,6,601,1,2080,1980,2024,01,01,Y
17,6,601,1,2100,2000,2024,02,01,Y
17,6,601,1,2140,2060,2024,03,01,Y
17,6,601,1,2230,2080,2024,04,01,Y
17,6,601,1,2150,2080,2024,05,01,Y
17,6,601,1,2280,2130,2024,06,01,Y
17,6,601,1,2270,2140,2024,07,01,Y
17,6,601,1,2160,2110,2024,08,01,Y
17,6,601,1,2220,2080,2024,09,01,Y
17,6,601,1,2090,2050,2024,10,01,Y
17,6,601,1,2120,2080,2024,11,01,Y
17,6,601,1,2150,2030,2024,12,01,Y
17,6,601,1,2220,2080,2025,01,01,Y
17,6,601,1,2130,2080,2025,02,01,Y
17,6,601,1,2240,2130,2025,03,01,Y
17,6,601,1,2200,2160,2025,04,01,Y
17,6,601,1,2320,2200,2025,05,01,Y
17,6,601,1,2240,2200,2025,06,01,Y
17,6,601,1,2320,2190,2025,07,01,Y
17,6,601,1,2240,2200,2025,08,01,Y
17,6,601,1,2290,2210,2025,09,01,Y
17,6,601,1,2330,2180,2025,10,01,Y
17,6,601,1,2230,2110,2025,11,01,Y
17,6,601,1,2190,2100,2025,12,01,Y
17,6,601,1,2220,2160,2026,01,01,Y
17,6,601,1,2300,2200,2026,02,01,Y
17,6,601,1,2390,2230,2026,03,01,Y
17,6,601,1,2290,2210,2026,04,01,Y
17,6,601,1,2380,2220,2026,05,01,Y
17,6,601,1,2380,0,2026,06,01,N
17,6,601,1,2490,2320,2026,07,01,Y
17,6,601,1,2410,2260,2026,08,01,Y
17,6,601,1,2420,2310,2026,09,01,Y
17,6,601,1,2300,2260,2026,10,01,Y
17,6,601,1,2380,2230,2026,11,01,Y
17,6,601,1,2260,2190,2026,12,01,Y
17,6,602,1,2250,2180,2024,01,01,Y
17,6,602,1,2380,2230,2024,02,01,Y
17,6,602,1,2390,0,2024,03,01,N
17,6,602,1,2350,2280,2024,04,01,Y
17,6,602,1,2460,2290,2024,05,01,Y
17,6,602,1,2500,2340,2024,06,01,Y
17,6,602,1,2450,2300,2024,07,01,Y
17,6,602,1,2490,2320,2024,08,01,Y
17,6,602,1,2360,2310,2024,09,01,Y
17,6,602,1,2350,2300,2024,10,01,Y
17,6,602,1,2370,2250,2024,11,01,Y
17,6,602,1,2430,2260,2024,12,01,Y
17,6,602,1,2460,2350,2025,01,01,Y
17,6,602,1,2460,2310,2025,02,01,Y
17,6,602,1,2480,2390,2025,03,01,Y
17,6,602,1,2520,2350,2025,04,01,Y
17,6,602,1,2490,2400,2025,05,01,Y
17,6,602,1,2570,2410,2025,06,01,Y
17,6,602,1,2470,2430,2025,07,01,Y
17,6,602,1,2480,2420,2025,08,01,Y
17,6,602,1,2530,2420,2025,09,01,Y
17,6,602,1,2460,2370,2025,10,01,Y
17,6,602,1,2390,2350,2025,11,01,Y
17,6,602,1,2450,2310,2025,12,01,Y
17,6,602,1,2510,2430,2026,01,01,Y
17,6,602,1,2550,2400,2026,02,01,Y
17,6,602,1,2640,2470,2026,03,01,Y
17,6,602,1,2610,2440,2026,04,01,Y
17,6,602,1,2630,2490,2026,05,01,Y
17,6,602,1,2660,2540,2026,06,01,Y
17,6,602,1,2720,2550,2026,07,01,Y
17,6,602,1,2690,2560,2026,08,01,Y
17,6,602,1,2680,2530,2026,09,01,Y
17,6,602,1,2630,2490,2026,10,01,Y
17,6,602,1,2470,2430,2026,11,01,Y
17,6,602,1,2560,2430,2026,12,01,Y
17,7,701,2,2760,2650,2024,01,01,Y
17,7,701,2,2840,2680,2024,02,01,Y
17,7,701,2,2820,2710,2024,03,01,Y
17,7,701,2,2820,2770,2024,04,01,Y
17,7,701,2,2950,2780,2024,05,01,Y
17,7,701,2,2840,2790,2024,06,01,Y
17,7,701,2,2980,2840,2024,07,01,Y
17,7,701,2,2900,2800,2024,08,01,Y
17,7,701,2,2870,2780,2024,09,01,Y
17,7,701,2,2890,2780,2024,10,01,Y
17,7,701,2,2770,2710,2024,11,01,Y
17,7,701,2,2880,2720,2024,12,01,Y
17,7,701,2,2950,2820,2025,01,01,Y
17,7,701,2,2930,2790,2025,02,01,Y
17,7,701,2,3000,0,2025,03,01,N
17,7,701,2,2930,2880,2025,04,01,Y
17,7,701,2,2980,2880,2025,05,01,Y
17,7,701,2,3010,2930,2025,06,01,Y
17,7,701,2,3170,2960,2025,07,01,Y
17,7,701,2,3140,2920,2025,08,01,Y
17,7,701,2,3010,2890,2025,09,01,Y
17,7,701,2,3030,0,2025,10,01,N
17,7,701,2,2900,0,2025,11,01,N
17,7,701,2,2930,2800,2025,12,01,Y
17,7,701,2,3120,2950,2026,01,01,Y
17,7,701,2,3070,2920,2026,02,01,Y
17,7,701,2,3030,2930,2026,03,01,Y
17,7,701,2,3020,2950,2026,04,01,Y
17,7,701,2,3100,3030,2026,05,01,Y
17,7,701,2,3140,2990,2026,06,01,Y
17,7,701,2,3060,3010,2026,07,01,Y
17,7,701,2,3160,3040,2026,08,01,Y
17,7,701,2,3260,3040,2026,09,01,Y
17,7,701,2,3100,2990,2026,10,01,Y
17,7,701,2,3090,2950,2026,11,01,Y
17,7,701,2,3070,2920,2026,12,01,Y
17,7,702,3,3560,3380,2024,01,01,Y
17,7,702,3,3570,3400,2024,02,01,Y
17,7,702,3,3580,3370,2024,03,01,Y
17,7,702,3,3490,3410,2024,04,01,Y
17,7,702,3,3640,3410,2024,05,01,Y
17,7,702,3,3550,3450,2024,06,01,Y
17,7,702,3,3760,0,2024,07,01,N
17,7,702,3,3550,3490,2024,08,01,Y
17,7,702,3,3540,3480,2024,09,01,Y
17,7,702,3,3580,3430,2024,10,01,Y
17,7,702,3,3470,3390,2024,11,01,Y
17,7,702,3,3410,3340,2024,12,01,Y
17,7,702,3,3570,3510,2025,01,01,Y
17,7,702,3,3720,3500,2025,02,01,Y
17,7,702,3,3660,3520,2025,03,01,Y
17,7,702,3,3830,3570,2025,04,01,Y
17,7,702,3,3730,3620,2025,05,01,Y
17,7,702,3,3810,3640,2025,06,01,Y
