"building_no";"floor";"unit_no";"bedrooms_no";"rental_year";"rental_month";"avg_listed_price";"avg_actual_rent";"daily_record_count";"rented_days";"unrented_days"
19;5;"501";2;2025;2;3010.0;2840.0;28;28.0;0.0
19;5;"501";2;2025;3;2990.0;2870.0;31;31.0;0.0
19;5;"501";2;2025;4;3070.0;2890.0;30;30.0;0.0
19;5;"501";2;2025;5;3060.0;2920.0;31;31.0;0.0
19;5;"501";2;2025;6;3060.0;2940.0;30;30.0;0.0
19;5;"501";2;2025;7;3120.0;2920.0;31;31.0;0.0
19;5;"501";2;2025;8;3040.0;2940.0;31;31.0;0.0
19;5;"501";2;2025;9;3030.0;2970.0;30;30.0;0.0
19;5;"501";2;2025;10;3050.0;0.0;31;0.0;31.0
19;5;"501";2;2025;11;3000.0;2840.0;30;30.0;0.0
19;5;"501";2;2025;12;3000.0;2810.0;31;31.0;0.0
19;5;"501";2;2026;1;3000.0;2900.0;31;31.0;0.0
19;5;"501";2;2026;2;2970.0;0.0;28;0.0;28.0
19;5;"501";2;2026;3;3120.0;2980.0;31;31.0;0.0
19;5;"501";2;2026;4;3180.0;3000.0;30;30.0;0.0
19;5;"501";2;2026;5;3100.0;2990.0;31;31.0;0.0
19;5;"501";2;2026;6;3200.0;3050.0;30;30.0;0.0
19;5;"501";2;2026;7;3220.0;3020.0;31;31.0;0.0
19;5;"501";2;2026;8;3250.0;3050.0;31;31.0;0.0
19;5;"501";2;2026;9;3190.0;3040.0;30;30.0;0.0
19;5;"501";2;2026;10;3170.0;3020.0;31;31.0;0.0
19;5;"501";2;2026;11;3140.0;2940.0;30;30.0;0.0
19;5;"501";2;2026;12;3100.0;0.0;31;0.0;31.0
19;5;"502";1;2024;1;2190.0;2110.0;31;31.0;0.0
19;5;"502";1;2024;2;2190.0;2050.0;29;29.0;0.0
19;5;"502";1;2024;3;2210.0;2130.0;31;31.0;0.0
19;5;"502";1;2024;4;2250.0;2140.0;30;30.0;0.0
19;5;"502";1;2024;5;2210.0;2150.0;31;31.0;0.0
19;5;"502";1;2024;6;2240.0;2180.0;30;30.0;0.0
19;5;"502";1;2024;7;2270.0;2210.0;31;31.0;0.0
19;5;"502";1;2024;8;2360.0;2230.0;31;31.0;0.0
19;5;"502";1;2024;9;2260.0;2210.0;30;30.0;0.0
19;5;"502";1;2024;10;2160.0;2120.0;31;31.0;0.0
19;5;"502";1;2024;11;2180.0;2100.0;30;30.0;0.0
19;5;"502";1;2024;12;2200.0;2120.0;31;31.0;0.0
19;5;"502";1;2025;1;2210.0;2140.0;31;31.0;0.0
19;5;"502";1;2025;2;2320.0;2200.0;28;28.0;0.0
19;5;"502";1;2025;3;2320.0;2190.0;31;31.0;0.0
19;5;"502";1;2025;4;2340.0;2260.0;30;30.0;0.0
19;5;"502";1;2025;5;2320.0;2270.0;31;31.0;0.0
19;5;"502";1;2025;6;2320.0;2280.0;30;30.0;0.0
19;5;"502";1;2025;7;2360.0;2290.0;31;31.0;0.0
19;5;"502";1;2025;8;2360.0;0.0;31;0.0;31.0
19;5;"502";1;2025;9;2320.0;2280.0;30;30.0;0.0
19;5;"502";1;2025;10;2310.0;2230.0;31;31.0;0.0
19;5;"502";1;2025;11;2330.0;0.0;30;0.0;30.0
19;5;"502";1;2025;12;2260.0;2180.0;31;31.0;0.0
19;5;"502";1;2026;1;2320.0;2230.0;31;31.0;0.0
19;5;"502";1;2026;2;2410.0;2240.0;28;28.0;0.0
19;5;"502";1;2026;3;2460.0;2310.0;31;31.0;0.0
19;5;"502";1;2026;4;2360.0;2280.0;30;30.0;0.0
19;5;"502";1;2026;5;2490.0;0.0;31;0.0;31.0
19;5;"502";1;2026;6;2570.0;2390.0;30;30.0;0.0
19;5;"502";1;2026;7;2530.0;2410.0;31;31.0;0.0
19;5;"502";1;2026;8;2460.0;2410.0;31;31.0;0.0
19;5;"502";1;2026;9;2510.0;2370.0;30;30.0;0.0
19;5;"502";1;2026;10;2470.0;2330.0;31;31.0;0.0
19;5;"502";1;2026;11;2470.0;0.0;30;0.0;30.0
19;5;"502";1;2026;12;2390.0;2280.0;31;31.0;0.0
19;6;"601";1;2024;1;2210.0;2090.0;31;31.0;0.0
19;6;"601";1;2024;2;2100.0;2050.0;29;29.0;0.0
19;6;"601";1;2024;3;2230.0;2080.0;31;31.0;0.0
19;6;"601";1;2024;4;2260.0;2120.0;30;30.0;0.0
19;6;"601";1;2024;5;2270.0;2180.0;31;31.0;0.0
19;6;"601";1;2024;6;2300.0;2190.0;30;30.0;0.0
19;6;"601";1;2024;7;2340.0;2180.0;31;31.0;0.0
19;6;"601";1;2024;8;2280.0;2220.0;31;31.0;0.0
19;6;"601";1;2024;9;2330.0;2200.0;30;30.0;0.0
19;6;"601";1;2024;10;2280.0;2150.0;31;31.0;0.0
19;6;"601";1;2024;11;2220.0;2100.0;30;30.0;0.0
19;6;"601";1;2024;12;2260.0;2120.0;31;31.0;0.0
19;6;"601";1;2025;1;2280.0;2140.0;31;31.0;0.0
19;6;"601";1;2025;2;2350.0;2200.0;28;28.0;0.0
19;6;"601";1;2025;3;2350.0;2220.0;31;31.0;0.0
19;6;"601";1;2025;4;2310.0;2210.0;30;30.0;0.0
19;6;"601";1;2025;5;2300.0;2260.0;31;31.0;0.0
19;6;"601";1;2025;6;2360.0;0.0;30;0.0;30.0
19;6;"601";1;2025;7;2380.0;2300.0;31;31.0;0.0
19;6;"601";1;2025;8;2340.0;0.0;31;0.0;31.0
19;6;"601";1;2025;9;2360.0;2280.0;30;30.0;0.0
19;6;"601";1;2025;10;2430.0;2270.0;31;31.0;0.0
19;6;"601";1;2025;11;2350.0;2250.0;30;30.0;0.0
19;6;"601";1;2025;12;2200.0;2160.0;31;31.0;0.0
19;6;"601";1;2026;1;2370.0;2280.0;31;31.0;0.0
19;6;"601";1;2026;2;2390.0;2280.0;28;28.0;0.0
19;6;"601";1;2026;3;2450.0;2330.0;31;31.0;0.0
19;6;"601";1;2026;4;2450.0;2300.0;30;30.0;0.0
19;6;"601";1;2026;5;2440.0;2330.0;31;31.0;0.0
19;6;"601";1;2026;6;2460.0;2340.0;30;30.0;0.0
19;6;"601";1;2026;7;2430.0;2390.0;31;31.0;0.0
19;6;"601";1;2026;8;2400.0;2360.0;31;31.0;0.0
19;6;"601";1;2026;9;2500.0;2370.0;30;30.0;0.0
19;6;"601";1;2026;10;2390.0;2320.0;31;31.0;0.0
19;6;"601";1;2026;11;2400.0;2270.0;30;30.0;0.0
19;6;"601";1;2026;12;2410.0;2270.0;31;31.0;0.0
19;6;"602";1;2024;1;2290.0;2140.0;31;31.0;0.0
19;6;"602";1;2024;2;2210.0;2100.0;29;29.0;0.0
19;6;"602";1;2024;3;2280.0;2150.0;31;31.0;0.0
19;6;"602";1;2024;4;2220.0;2160.0;30;30.0;0.0
19;6;"602";1;2024;5;2240.0;2190.0;31;31.0;0.0
19;6;"602";1;2024;6;2260.0;2190.0;30;30.0;0.0
19;6;"602";1;2024;7;2360.0;2250.0;31;31.0;0.0
19;6;"602";1;2024;8;2340.0;2270.0;31;31.0;0.0
19;6;"602";1;2024;9;2330.0;2210.0;30;30.0;0.0
19;6;"602";1;2024;10;2270.0;2230.0;31;31.0;0.0
19;6;"602";1;2024;11;2220.0;0.0;30;0.0;30.0
19;6;"602";1;2024;12;2280.0;2120.0;31;31.0;0.0
19;6;"602";1;2025;1;2220.0;2180.0;31;31.0;0.0
19;6;"602";1;2025;2;2390.0;2250.0;28;28.0;0.0
19;6;"602";1;2025;3;2350.0;2260.0;31;31.0;0.0
19;6;"602";1;2025;4;2410.0;0.0;30;0.0;30.0
19;6;"602";1;2025;5;2370.0;2310.0;31;31.0;0.0
19;6;"602";1;2025;6;2490.0;2320.0;30;30.0;0.0
19;6;"602";1;2025;7;2370.0;2310.0;31;31.0;0.0
19;6;"602";1;2025;8;2430.0;2350.0;31;31.0;0.0
19;6;"602";1;2025;9;2460.0;2340.0;30;30.0;0.0
19;6;"602";1;2025;10;2410.0;0.0;31;0.0;31.0
19;6;"602";1;2025;11;2330.0;2250.0;30;30.0;0.0
19;6;"602";1;2025;12;2390.0;2230.0;31;31.0;0.0
19;6;"602";1;2026;1;2460.0;2300.0;31;31.0;0.0
19;6;"602";1;2026;2;2350.0;2310.0;28;28.0;0.0
19;6;"602";1;2026;3;2430.0;2350.0;31;31.0;0.0
19;6;"602";1;2026;4;2420.0;0.0;30;0.0;30.0
19;6;"602";1;2026;5;2490.0;2360.0;31;31.0;0.0
19;6;"602";1;2026;6;2570.0;2410.0;30;30.0;0.0
19;6;"602";1;2026;7;2590.0;2450.0;31;31.0;0.0
19;6;"602";1;2026;8;2550.0;2430.0;31;31.0;0.0
19;6;"602";1;2026;9;2520.0;2440.0;30;30.0;0.0
19;6;"602";1;2026;10;2550.0;2400.0;31;31.0;0.0
19;6;"602";1;2026;11;2400.0;2340.0;30;30.0;0.0
19;6;"602";1;2026;12;2400.0;2330.0;31;31.0;0.0
19;7;"701";3;2024;1;3680.0;3480.0;31;31.0;0.0
19;7;"701";3;2024;2;3680.0;3480.0;29;29.0;0.0
19;7;"701";3;2024;3;3640.0;3520.0;31;31.0;0.0
19;7;"701";3;2024;4;3710.0;3500.0;30;30.0;0.0
19;7;"701";3;2024;5;3660.0;3570.0;31;31.0;0.0
19;7;"701";3;2024;6;3740.0;3550.0;30;30.0;0.0
19;7;"701";3;2024;7;3660.0;3560.0;31;31.0;0.0
19;7;"701";3;2024;8;3810.0;3560.0;31;31.0;0.0
19;7;"701";3;2024;9;3720.0;0.0;30;0.0;30.0
19;7;"701";3;2024;10;3680.0;3560.0;31;31.0;0.0
19;7;"701";3;2024;11;3620.0;3510.0;30;30.0;0.0
19;7;"701";3;2024;12;3680.0;3460.0;31;31.0;0.0
19;7;"701";3;2025;1;3650.0;3580.0;31;31.0;0.0
19;7;"701";3;2025;2;3810.0;3620.0;28;28.0;0.0
19;7;"701";3;2025;3;3950.0;3670.0;31;31.0;0.0
19;7;"701";3;2025;4;3890.0;3640.0;30;30.0;0.0
19;7;"701";3;2025;5;3850.0;3690.0;31;31.0;0.0
19;7;"701";3;2025;6;3940.0;0.0;30;0.0;30.0
19;7;"701";3;2025;7;3970.0;3740.0;31;31.0;0.0
19;7;"701";3;2025;8;3950.0;3740.0;31;31.0;0.0
19;7;"701";3;2025;9;4030.0;3760.0;30;30.0;0.0
19;7;"701";3;2025;10;3800.0;3670.0;31;31.0;0.0
19;7;"701";3;2025;11;3800.0;3690.0;30;30.0;0.0
19;7;"701";3;2025;12;3770.0;3660.0;31;31.0;0.0
19;7;"701";3;2026;1;3960.0;3720.0;31;31.0;0.0
19;7;"701";3;2026;2;3870.0;3790.0;28;28.0;0.0
19;7;"701";3;2026;3;3970.0;3820.0;31;31.0;0.0
19;7;"701";3;2026;4;4100.0;3820.0;30;30.0;0.0
19;7;"701";3;2026;5;3950.0;3810.0;31;31.0;0.0
19;7;"701";3;2026;6;4160.0;3890.0;30;30.0;0.0
19;7;"701";3;2026;7;4020.0;3850.0;31;31.0;0.0
19;7;"701";3;2026;8;4120.0;3890.0;31;31.0;0.0
19;7;"701";3;2026;9;4040.0;3880.0;30;30.0;0.0
19;7;"701";3;2026;10;3990.0;3850.0;31;31.0;0.0
19;7;"701";3;2026;11;3980.0;3810.0;30;30.0;0.0
19;7;"701";3;2026;12;3970.0;3790.0;31;31.0;0.0
19;7;"702";1;2024;1;2430.0;2260.0;31;31.0;0.0
19;7;"702";1;2024;2;2320.0;2280.0;29;29.0;0.0
19;7;"702";1;2024;3;2360.0;2290.0;31;31.0;0.0
19;7;"702";1;2024;4;2500.0;2330.0;30;30.0;0.0
19;7;"702";1;2024;5;2450.0;2350.0;31;31.0;0.0
19;7;"702";1;2024;6;2570.0;2400.0;30;30.0;0.0
19;7;"702";1;2024;7;2580.0;2420.0;31;31.0;0.0
19;7;"702";1;2024;8;2480.0;2410.0;31;31.0;0.0
19;7;"702";1;2024;9;2430.0;2380.0;30;30.0;0.0
19;7;"702";1;2024;10;2490.0;2380.0;31;31.0;0.0
19;7;"702";1;2024;11;2340.0;2290.0;30;30.0;0.0
19;7;"702";1;2024;12;2400.0;2260.0;31;31.0;0.0
19;7;"702";1;2025;1;2430.0;2370.0;31;31.0;0.0
19;7;"702";1;2025;2;2540.0;0.0;28;0.0;28.0
19;7;"702";1;2025;3;2450.0;2390.0;31;31.0;0.0
19;7;"702";1;2025;4;2480.0;2440.0;30;30.0;0.0
19;7;"702";1;2025;5;2540.0;2450.0;31;31.0;0.0
19;7;"702";1;2025;6;2530.0;2450.0;30;30.0;0.0
19;7;"702";1;2025;7;2580.0;2490.0;31;31.0;0.0
19;7;"702";1;2025;8;2600.0;2480.0;31;31.0;0.0
19;7;"702";1;2025;9;2510.0;2470.0;30;30.0;0.0
19;7;"702";1;2025;10;2510.0;2430.0;31;31.0;0.0
19;7;"702";1;2025;11;2540.0;2430.0;30;30.0;0.0
19;7;"702";1;2025;12;2440.0;2350.0;31;31.0;0.0
19;7;"702";1;2026;1;2580.0;2430.0;31;31.0;0.0
19;7;"702";1;2026;2;2670.0;2490.0;28;28.0;0.0
19;7;"702";1;2026;3;2680.0;2520.0;31;31.0;0.0
19;7;"702";1;2026;4;2670.0;2500.0;30;30.0;0.0
19;7;"702";1;2026;5;2680.0;2560.0;31;31.0;0.0
19;7;"702";1;2026;6;2630.0;0.0;30;0.0;30.0
19;7;"702";1;2026;7;2670.0;2600.0;31;31.0;0.0
19;7;"702";1;2026;8;2610.0;2550.0;31;31.0;0.0
19;7;"702";1;2026;9;2620.0;2550.0;30;30.0;0.0
19;7;"702";1;2026;10;2700.0;2540.0;31;31.0;0.0
19;7;"702";1;2026;11;2590.0;2490.0;30;30.0;0.0
19;7;"702";1;2026;12;2570.0;2460.0;31;31.0;0.0
19;8;"801";2;2024;1;2910.0;2780.0;31;31.0;0.0
19;8;"801";2;2024;2;2870.0;2760.0;29;29.0;0.0
19;8;"801";2;2024;3;2960.0;2810.0;31;31.0;0.0
19;8;"801";2;2024;4;3000.0;2800.0;30;30.0;0.0
19;8;"801";2;2024;5;3070.0;0.0;31;0.0;31.0
19;8;"801";2;2024;6;2950.0;2860.0;30;30.0;0.0
19;8;"801";2;2024;7;2930.0;2880.0;31;31.0;0.0
19;8;"801";2;2024;8;2980.0;2910.0;31;31.0;0.0
19;8;"801";2;2024;9;3080.0;2900.0;30;30.0;0.0
19;8;"801";2;2024;10;3020.0;2820.0;31;31.0;0.0
19;8;"801";2;2024;11;2850.0;2800.0;30;30.0;0.0
19;8;"801";2;2024;12;2970.0;0.0;31;0.0;31.0
19;8;"801";2;2025;1;3050.0;2910.0;31;31.0;0.0
19;8;"801";2;2025;2;3000.0;2930.0;28;28.0;0.0
19;8;"801";2;2025;3;3070.0;2900.0;31;31.0;0.0
19;8;"801";2;2025;4;3150.0;2940.0;30;30.0;0.0
19;8;"801";2;2025;5;3200.0;2980.0;31;31.0;0.0
19;8;"801";2;2025;6;3190.0;3030.0;30;30.0;0.0
19;8;"801";2;2025;7;3110.0;3000.0;31;31.0;0.0
19;8;"801";2;2025;8;3060.0;3010.0;31;31.0;0.0
19;8;"801";2;2025;9;3190.0;0.0;30;0.0;30.0
19;8;"801";2;2025;10;3050.0;2950.0;31;31.0;0.0
19;8;"801";2;2025;11;3120.0;0.0;30;0.0;30.0
19;8;"801";2;2025;12;3000.0;2910.0;31;31.0;0.0
19;8;"801";2;2026;1;3140.0;2990.0;31;31.0;0.0
19;8;"801";2;2026;2;3050.0;2990.0;28;28.0;0.0
19;8;"801";2;2026;3;3120.0;3020.0;31;31.0;0.0
19;8;"801";2;2026;4;3210.0;3090.0;30;30.0;0.0
19;8;"801";2;2026;5;3140.0;3090.0;31;31.0;0.0
19;8;"801";2;2026;6;3340.0;3110.0;30;30.0;0.0
19;8;"801";2;2026;7;3290.0;3150.0;31;31.0;0.0
19;8;"801";2;2026;8;3210.0;3130.0;31;31.0;0.0
19;8;"801";2;2026;9;3170.0;3110.0;30;30.0;0.0
19;8;"801";2;2026;10;3250.0;3110.0;31;31.0;0.0
19;8;"801";2;2026;11;3190.0;3060.0;30;30.0;0.0
19;8;"801";2;2026;12;3170.0;3020.0;31;31.0;0.0
19;8;"802";2;2024;1;3090.0;2900.0;31;31.0;0.0
19;8;"802";2;2024;2;3110.0;2920.0;29;29.0;0.0
19;8;"802";2;2024;3;3030.0;2960.0;31;31.0;0.0
19;8;"802";2;2024;4;3100.0;2970.0;30;30.0;0.0
19;8;"802";2;2024;5;3130.0;2990.0;31;31.0;0.0
19;8;"802";2;2024;6;3210.0;0.0;30;0.0;30.0
19;8;"802";2;2024;7;3130.0;3030.0;31;31.0;0.0
19;8;"802";2;2024;8;3230.0;3070.0;31;31.0;0.0
19;8;"802";2;2024;9;3220.0;3080.0;30;30.0;0.0
19;8;"802";2;2024;10;3160.0;2980.0;31;31.0;0.0
19;8;"802";2;2024;11;3040.0;2940.0;30;30.0;0.0
19;8;"802";2;2024;12;3110.0;2970.0;31;31.0;0.0
19;8;"802";2;2025;1;3250.0;3090.0;31;31.0;0.0
19;8;"802";2;2025;2;3130.0;3080.0;28;28.0;0.0
19;8;"802";2;2025;3;3200.0;3130.0;31;31.0;0.0
19;8;"802";2;2025;4;3190.0;3120.0;30;30.0;0.0
19;8;"802";2;2025;5;3210.0;3150.0;31;31.0;0.0
19;8;"802";2;2025;6;3230.0;3140.0;30;30.0;0.0
19;8;"802";2;2025;7;3440.0;3200.0;31;31.0;0.0
19;8;"802";2;2025;8;3250.0;3190.0;31;31.0;0.0
19;8;"802";2;2025;9;3270.0;3190.0;30;30.0;0.0
19;8;"802";2;2025;10;3400.0;3160.0;31;31.0;0.0
19;8;"802";2;2025;11;3220.0;3120.0;30;30.0;0.0
19;8;"802";2;2025;12;3150.0;3080.0;31;31.0;0.0
19;8;"802";2;2026;1;3380.0;3160.0;31;31.0;0.0
19;8;"802";2;2026;2;3280.0;3180.0;28;28.0;0.0
19;8;"802";2;2026;3;3450.0;3220.0;31;31.0;0.0
19;8;"802";2;2026;4;3430.0;3250.0;30;30.0;0.0
19;8;"802";2;2026;5;3470.0;3290.0;31;31.0;0.0
19;8;"802";2;2026;6;3410.0;3320.0;30;30.0;0.0
19;8;"802";2;2026;7;3470.0;3310.0;31;31.0;0.0
19;8;"802";2;2026;8;3420.0;3320.0;31;31.0;0.0
19;8;"802";2;2026;9;3470.0;3330.0;30;30.0;0.0
19;8;"802";2;2026;10;3370.0;3260.0;31;31.0;0.0
19;8;"802";2;2026;11;3400.0;3220.0;30;30.0;0.0
19;8;"802";2;2026;12;3350.0;3220.0;31;31.0;0.0
19;9;"901";1;2024;1;2260.0;2180.0;31;31.0;0.0
19;9;"901";1;2024;2;2350.0;2200.0;29;29.0;0.0
19;9;"901";1;2024;3;2410.0;2250.0;31;31.0;0.0
19;9;"901";1;2024;4;2300.0;2240.0;30;30.0;0.0
19;9;"901";1;2024;5;2310.0;2270.0;31;31.0;0.0
19;9;"901";1;2024;6;2380.0;0.0;30;0.0;30.0
19;9;"901";1;2024;7;2490.0;2320.0;31;31.0;0.0
19;9;"901";1;2024;8;2480.0;2330.0;31;31.0;0.0
19;9;"901";1;2024;9;2360.0;0.0;30;0.0;30.0
19;9;"901";1;2024;10;2360.0;2280.0;31;31.0;0.0
19;9;"901";1;2024;11;2400.0;2240.0;30;30.0;0.0
19;9;"901";1;2024;12;2330.0;2190.0;31;31.0;0.0
19;9;"901";1;2025;1;2380.0;0.0;31;0.0;31.0
19;9;"901";1;2025;2;2390.0;0.0;28;0.0;28.0
19;9;"901";1;2025;3;2500.0;2380.0;31;31.0;0.0
19;9;"901";1;2025;4;2370.0;2330.0;30;30.0;0.0
19;9;"901";1;2025;5;2560.0;2390.0;31;31.0;0.0
19;9;"901";1;2025;6;2550.0;2440.0;30;30.0;0.0
19;9;"901";1;2025;7;2530.0;2410.0;31;31.0;0.0
19;9;"901";1;2025;8;2610.0;2450.0;31;31.0;0.0
19;9;"901";1;2025;9;2550.0;2390.0;30;30.0;0.0
19;9;"901";1;2025;10;2480.0;2390.0;31;31.0;0.0
19;9;"901";1;2025;11;2450.0;2340.0;30;30.0;0.0
19;9;"901";1;2025;12;2480.0;2310.0;31;31.0;0.0
19;9;"901";1;2026;1;2490.0;2370.0;31;31.0;0.0
19;9;"901";1;2026;2;2570.0;2410.0;28;28.0;0.0
19;9;"901";1;2026;3;2550.0;2450.0;31;31.0;0.0
19;9;"901";1;2026;4;2570.0;0.0;30;0.0;30.0
19;9;"901";1;2026;5;2550.0;2490.0;31;31.0;0.0
19;9;"901";1;2026;6;2650.0;2500.0;30;30.0;0.0
19;9;"901";1;2026;7;2700.0;2540.0;31;31.0;0.0
19;9;"901";1;2026;8;2680.0;2520.0;31;31.0;0.0
19;9;"901";1;2026;9;2630.0;2480.0;30;30.0;0.0
19;9;"901";1;2026;10;2520.0;2460.0;31;31.0;0.0
19;9;"901";1;2026;11;2570.0;2450.0;30;30.0;0.0
19;9;"901";1;2026;12;2480.0;2440.0;31;31.0;0.0
19;9;"902";2;2024;1;2990.0;2820.0;31;31.0;0.0
19;9;"902";2;2024;2;2910.0;2770.0;29;29.0;0.0
19;9;"902";2;2024;3;2890.0;2820.0;31;31.0;0.0
19;9;"902";2;2024;4;2980.0;2820.0;30;30.0;0.0
19;9;"902";2;2024;5;3030.0;2890.0;31;31.0;0.0
19;9;"902";2;2024;6;3000.0;2870.0;30;30.0;0.0
19;9;"902";2;2024;7;3000.0;2910.0;31;31.0;0.0
19;9;"902";2;2024;8;3020.0;2920.0;31;31.0;0.0
19;9;"902";2;2024;9;3080.0;2870.0;30;30.0;0.0
19;9;"902";2;2024;10;3100.0;2890.0;31;31.0;0.0
19;9;"902";2;2024;11;2990.0;2810.0;30;30.0;0.0
19;9;"902";2;2024;12;2940.0;0.0;31;0.0;31.0
19;9;"902";2;2025;1;3110.0;2940.0;31;31.0;0.0
19;9;"902";2;2025;2;3180.0;2960.0;28;28.0;0.0
19;9;"902";2;2025;3;3020.0;2940.0;31;31.0;0.0
19;9;"902";2;2025;4;3140.0;2970.0;30;30.0;0.0
19;9;"902";2;2025;5;3090.0;2970.0;31;31.0;0.0
19;9;"902";2;2025;6;3070.0;3020.0;30;30.0;0.0
19;9;"902";2;2025;7;3150.0;3060.0;31;31.0;0.0
19;9;"902";2;2025;8;3180.0;3070.0;31;31.0;0.0
19;9;"902";2;2025;9;3090.0;3040.0;30;30.0;0.0
19;9;"902";2;2025;10;3080.0;3030.0;31;31.0;0.0
19;9;"902";2;2025;11;3120.0;2990.0;30;30.0;0.0
19;9;"902";2;2025;12;3100.0;2940.0;31;31.0;0.0
19;9;"902";2;2026;1;3280.0;3070.0;31;31.0;0.0
19;9;"902";2;2026;2;3150.0;3070.0;28;28.0;0.0
19;9;"902";2;2026;3;3130.0;3050.0;31;31.0;0.0
19;9;"902";2;2026;4;3250.0;0.0;30;0.0;30.0
19;9;"902";2;2026;5;3290.0;3110.0;31;31.0;0.0
19;9;"902";2;2026;6;3340.0;3110.0;30;30.0;0.0
19;9;"902";2;2026;7;3350.0;3190.0;31;31.0;0.0
19;9;"902";2;2026;8;3330.0;3140.0;31;31.0;0.0
19;9;"902";2;2026;9;3350.0;3130.0;30;30.0;0.0
19;9;"902";2;2026;10;3190.0;3100.0;31;31.0;0.0
19;9;"902";2;2026;11;3120.0;3050.0;30;30.0;0.0
19;9;"902";2;2026;12;3160.0;3020.0;31;31.0;0.0
20;10;"1001";1;2024;1;2380.0;2340.0;31;31.0;0.0
20;10;"1001";1;2024;2;2500.0;2340.0;29;29.0;0.0
20;10;"1001";1;2024;3;2430.0;2380.0;31;31.0;0.0
20;10;"1001";1;2024;4;2490.0;2400.0;30;30.0;0.0
20;10;"1001";1;2024;5;2480.0;2400.0;31;31.0;0.0
20;10;"1001";1;2024;6;2620.0;2440.0;30;30.0;0.0
20;10;"1001";1;2024;7;2520.0;2400.0;31;31.0;0.0
20;10;"1001";1;2024;8;2610.0;2460.0;31;31.0;0.0
20;10;"1001";1;2024;9;2500.0;2410.0;30;30.0;0.0
20;10;"1001";1;2024;10;2560.0;2410.0;31;31.0;0.0
20;10;"1001";1;2024;11;2500.0;0.0;30;0.0;30.0
20;10;"1001";1;2024;12;2410.0;2310.0;31;31.0;0.0
20;10;"1001";1;2025;1;2550.0;2410.0;31;31.0;0.0
20;10;"1001";1;2025;2;2620.0;2450.0;28;28.0;0.0
20;10;"1001";1;2025;3;2560.0;0.0;31;0.0;31.0
20;10;"1001";1;2025;4;2660.0;2490.0;30;30.0;0.0
20;10;"1001";1;2025;5;2600.0;2470.0;31;31.0;0.0
20;10;"1001";1;2025;6;2750.0;2560.0;30;30.0;0.0
20;10;"1001";1;2025;7;2700.0;0.0;31;0.0;31.0
20;10;"1001";1;2025;8;2630.0;2520.0;31;31.0;0.0
20;10;"1001";1;2025;9;2630.0;2540.0;30;30.0;0.0
20;10;"1001";1;2025;10;2710.0;2530.0;31;31.0;0.0
20;10;"1001";1;2025;11;2530.0;2480.0;30;30.0;0.0
20;10;"1001";1;2025;12;2510.0;2460.0;31;31.0;0.0
20;10;"1001";1;2026;1;2630.0;2520.0;31;31.0;0.0
20;10;"1001";1;2026;2;2580.0;2490.0;28;28.0;0.0
20;10;"1001";1;2026;3;2580.0;2520.0;31;31.0;0.0
20;10;"1001";1;2026;4;2660.0;2550.0;30;30.0;0.0
20;10;"1001";1;2026;5;2800.0;2620.0;31;31.0;0.0
20;10;"1001";1;2026;6;2720.0;2640.0;30;30.0;0.0
20;10;"1001";1;2026;7;2680.0;2640.0;31;31.0;0.0
20;10;"1001";1;2026;8;2820.0;2670.0;31;31.0;0.0
20;10;"1001";1;2026;9;2710.0;2620.0;30;30.0;0.0
20;10;"1001";1;2026;10;2700.0;2600.0;31;31.0;0.0
20;10;"1001";1;2026;11;2770.0;2590.0;30;30.0;0.0
20;10;"1001";1;2026;12;2630.0;2500.0;31;31.0;0.0
20;10;"1002";2;2024;1;3370.0;3180.0;31;31.0;0.0
20;10;"1002";2;2024;2;3390.0;3200.0;29;29.0;0.0
20;10;"1002";2;2024;3;3340.0;3180.0;31;31.0;0.0
20;10;"1002";2;2024;4;3350.0;3200.0;30;30.0;0.0
20;10;"1002";2;2024;5;3420.0;3270.0;31;31.0;0.0
20;10;"1002";2;2024;6;3450.0;3300.0;30;30.0;0.0
20;10;"1002";2;2024;7;3520.0;3300.0;31;31.0;0.0
20;10;"1002";2;2024;8;3490.0;3290.0;31;31.0;0.0
20;10;"1002";2;2024;9;3520.0;3280.0;30;30.0;0.0
20;10;"1002";2;2024;10;3320.0;3250.0;31;31.0;0.0
20;10;"1002";2;2024;11;3410.0;0.0;30;0.0;30.0
20;10;"1002";2;2024;12;3240.0;3150.0;31;31.0;0.0
20;10;"1002";2;2025;1;3460.0;3320.0;31;31.0;0.0
20;10;"1002";2;2025;2;3520.0;3310.0;28;28.0;0.0
20;10;"1002";2;2025;3;3580.0;3380.0;31;31.0;0.0
20;10;"1002";2;2025;4;3450.0;3360.0;30;30.0;0.0
20;10;"1002";2;2025;5;3510.0;3420.0;31;31.0;0.0
20;10;"1002";2;2025;6;3620.0;3430.0;30;30.0;0.0
20;10;"1002";2;2025;7;3480.0;3400.0;31;31.0;0.0
20;10;"1002";2;2025;8;3450.0;3400.0;31;31.0;0.0
20;10;"1002";2;2025;9;3600.0;3400.0;30;30.0;0.0
20;10;"1002";2;2025;10;3520.0;3420.0;31;31.0;0.0
20;10;"1002";2;2025;11;3560.0;3350.0;30;30.0;0.0
20;10;"1002";2;2025;12;3450.0;3360.0;31;31.0;0.0
20;10;"1002";2;2026;1;3570.0;3470.0;31;31.0;0.0
